questao_numero,retrieval_recall,has_doc_ref,abstained,z_winner,i_star,eta,z_agent_qwen35_9b,z_agent_granite41_8b,z_agent_gemma4_e4b,confidence_raw_qwen35_9b,confidence_raw_granite41_8b,confidence_raw_gemma4_e4b,confidence_calib_qwen35_9b,confidence_calib_granite41_8b,confidence_calib_gemma4_e4b,fold_k
554,0.6666666666666666,True,False,1,granite41_8b,0.9306372670193306,0,1,0,0.3,0.95,0.3,0.0,0.20353982300884957,0.0,3
555,1.0,True,False,1,gemma4_e4b,0.8440629815100154,0,0,1,0.95,0.98,1.0,0.22676579925650558,0.3656716417910448,0.4322033898305085,7
556,,False,True,0,granite41_8b,0.9797054597701149,0,0,0,0.85,0.3,0.2,0.061224489795918366,0.0625,0.0,2
557,0.0,True,False,0,gemma4_e4b,0.8507925897631781,0,0,0,0.95,0.95,1.0,0.23880597014925373,0.2079646017699115,0.42016806722689076,8
558,0.125,True,False,0,gemma4_e4b,0.8350017101812792,0,0,0,0.95,0.98,1.0,0.21323529411764705,0.3851851851851852,0.44081632653061226,3
559,0.25,True,False,0,gemma4_e4b,0.832572298325723,0,1,0,0.95,0.98,1.0,0.24621212121212122,0.3712121212121212,0.45267489711934156,9
560,0.047619047619047616,True,False,0,gemma4_e4b,0.8444444444444444,0,0,0,0.95,0.98,1.0,0.21851851851851853,0.3230769230769231,0.41975308641975306,1
561,0.2,True,False,1,gemma4_e4b,0.8395633248117184,1,1,1,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,0
562,0.3333333333333333,True,False,0,qwen35_9b,0.929439780783785,0,0,0,0.95,0.95,0.7,0.22743682310469315,0.20425531914893616,0.05555555555555555,4
563,0.5,True,False,1,granite41_8b,0.9285121681415929,0,1,0,0.65,0.95,0.2,0.057692307692307696,0.2079646017699115,0.0,8
564,0.25,True,False,0,qwen35_9b,0.8289181532807595,0,0,0,1.0,0.98,1.0,0.5540540540540541,0.35555555555555557,0.43902439024390244,5
565,0.0,True,False,0,qwen35_9b,0.9280868385345997,0,0,0,0.95,0.95,0.9,0.23880597014925373,0.2079646017699115,0.14545454545454545,8
566,1.0,True,False,1,gemma4_e4b,0.8424193773558565,0,0,1,0.95,0.98,1.0,0.23272727272727273,0.35294117647058826,0.4251012145748988,2
567,,False,True,0,gemma4_e4b,0.9445315661675435,0,1,0,0.2,0.92,0.9,0.0,0.06593406593406594,0.15178571428571427,0
568,1.0,True,False,0,gemma4_e4b,0.8440629815100154,0,0,0,0.95,0.95,1.0,0.22676579925650558,0.22746781115879827,0.4322033898305085,7
569,0.3333333333333333,True,False,0,qwen35_9b,0.9280868385345997,0,0,0,0.95,0.0,0.95,0.23880597014925373,0.0,0.19672131147540983,8
570,1.0,True,False,0,qwen35_9b,0.8289181532807595,0,0,0,1.0,0.98,1.0,0.5540540540540541,0.35555555555555557,0.43902439024390244,0
571,0.0,True,False,0,qwen35_9b,0.9264736405147365,0,0,0,0.95,0.95,0.9,0.24621212121212122,0.2076271186440678,0.17543859649122806,9
572,0.6666666666666666,True,False,0,granite41_8b,0.9285121681415929,0,0,0,0.2,0.95,0.3,0.0,0.2079646017699115,0.0,8
573,0.6,True,False,1,gemma4_e4b,0.8350017101812792,1,0,1,0.95,0.98,1.0,0.21323529411764705,0.3851851851851852,0.44081632653061226,3
574,0.5,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,6
575,0.0,True,True,0,gemma4_e4b,1.0,0,0,0,0.3,0.2,0.3,0.0,0.0,0.0,4
576,0.0,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,5
577,1.0,True,False,0,qwen35_9b,0.8289181532807595,0,0,0,1.0,0.95,0.95,0.5540540540540541,0.20425531914893616,0.15178571428571427,6
578,0.0,True,False,0,granite41_8b,0.9310945911304793,0,0,1,0.85,0.95,0.95,0.05660377358490566,0.20425531914893616,0.15254237288135594,4
579,0.5,True,False,0,gemma4_e4b,0.8350017101812792,1,1,0,0.95,0.95,1.0,0.21323529411764705,0.20353982300884957,0.44081632653061226,3
580,0.0,True,True,0,granite41_8b,0.9785200635058992,0,0,0,0.0,0.3,0.1,0.0,0.06593406593406594,0.0,0
581,0.0,True,False,0,gemma4_e4b,0.8566964955256711,1,1,0,0.95,0.95,1.0,0.22743682310469315,0.20425531914893616,0.4066390041493776,4
582,1.0,True,False,0,qwen35_9b,0.9264736405147365,0,0,0,0.95,0.95,0.9,0.24621212121212122,0.2076271186440678,0.17543859649122806,9
583,1.0,True,False,1,qwen35_9b,0.8385210803689065,1,1,1,1.0,0.95,1.0,0.5362318840579711,0.2079646017699115,0.42016806722689076,8
584,0.0,True,False,0,gemma4_e4b,0.8440629815100154,0,0,0,0.85,0.95,1.0,0.0392156862745098,0.22746781115879827,0.4322033898305085,7
585,0.0,True,False,0,qwen35_9b,0.839093137254902,0,1,0,1.0,0.98,1.0,0.5416666666666666,0.3230769230769231,0.41975308641975306,1
586,,False,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.9,0.95,0.95,0.23741007194244604,0.20425531914893616,0.15178571428571427,5
587,0.5,True,False,0,granite41_8b,0.9306372670193306,0,0,0,0.3,0.95,0.9,0.0,0.20353982300884957,0.18181818181818182,3
588,0.5,True,False,0,gemma4_e4b,0.8440629815100154,0,0,0,0.95,0.95,1.0,0.22676579925650558,0.22746781115879827,0.4322033898305085,7
589,1.0,True,False,0,granite41_8b,0.9311701880659392,0,0,0,0.5,0.95,0.1,0.0,0.2076271186440678,0.0,9
590,0.5,True,False,0,gemma4_e4b,0.832572298325723,0,0,0,0.95,0.0,1.0,0.24621212121212122,0.0,0.45267489711934156,9
591,0.25,True,False,0,gemma4_e4b,0.8350017101812792,1,0,0,0.95,0.95,1.0,0.21323529411764705,0.20353982300884957,0.44081632653061226,3
592,0.4,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.95,0.95,0.23741007194244604,0.20425531914893616,0.15178571428571427,5
593,0.0,True,False,0,qwen35_9b,0.9291118077324974,0,0,0,0.95,0.95,0.9,0.23272727272727273,0.19480519480519481,0.1509433962264151,2
594,1.0,True,False,1,gemma4_e4b,0.8444444444444444,1,0,1,0.95,0.95,1.0,0.21851851851851853,0.21030042918454936,0.41975308641975306,1
595,0.5,True,True,0,granite41_8b,0.9693318729463307,0,0,0,0.2,0.92,0.6,0.0,0.09090909090909091,0.05555555555555555,4
596,,False,True,0,granite41_8b,0.9708591217211907,0,0,0,0.2,0.92,0.1,0.0,0.08974358974358974,0.0,2
597,,False,True,0,granite41_8b,0.9693318729463307,0,0,0,0.1,0.78,0.2,0.0,0.09090909090909091,0.0,4
598,0.0,True,False,0,granite41_8b,0.9306372670193306,0,0,0,0.85,0.95,0.9,0.045454545454545456,0.20353982300884957,0.18181818181818182,3
599,0.0,True,True,0,granite41_8b,0.965015479876161,0,0,0,0.85,0.92,0.3,0.058823529411764705,0.10526315789473684,0.0,1
600,0.25,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.95,0.95,0.23741007194244604,0.20425531914893616,0.15178571428571427,6
601,0.0,True,True,0,granite41_8b,0.9785200635058992,0,0,0,0.4,0.6,0.1,0.0,0.06593406593406594,0.0,0
602,0.0,True,True,0,gemma4_e4b,0.9729304375196727,0,0,0,0.2,0.92,0.6,0.0,0.06593406593406594,0.07407407407407407,0
603,0.5,True,True,0,granite41_8b,0.9785200635058992,0,0,0,0.3,0.6,0.2,0.0,0.06593406593406594,0.0,6
604,0.0,True,False,0,granite41_8b,0.9310945911304793,0,0,0,0.2,0.95,0.3,0.0,0.20425531914893616,0.0,4
605,1.0,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.92,0.9,0.23741007194244604,0.06593406593406594,0.15178571428571427,5
606,0.0,True,True,0,granite41_8b,0.9663425063797504,0,0,0,0.3,0.92,0.1,0.0,0.09876543209876543,0.0,3
607,0.2,True,False,0,gemma4_e4b,0.927185960591133,0,0,0,0.95,0.95,0.95,0.23272727272727273,0.19480519480519481,0.19642857142857142,2
608,0.0,True,False,0,granite41_8b,0.9334578988608282,0,0,0,0.2,0.95,0.8,0.0,0.20425531914893616,0.07407407407407407,0
609,1.0,True,False,0,qwen35_9b,0.8385210803689065,0,0,0,1.0,0.98,1.0,0.5362318840579711,0.375,0.42016806722689076,8
610,0.0,True,False,0,gemma4_e4b,0.8507925897631781,0,0,0,0.95,0.95,1.0,0.23880597014925373,0.2079646017699115,0.42016806722689076,8
611,0.5,True,False,0,granite41_8b,0.9306372670193306,0,0,0,0.95,0.95,0.9,0.21323529411764705,0.20353982300884957,0.18181818181818182,3
612,0.0,True,False,0,granite41_8b,0.9285121681415929,0,0,0,0.85,0.95,0.9,0.057692307692307696,0.2079646017699115,0.14545454545454545,8
613,0.0,True,False,0,granite41_8b,0.9310945911304793,0,0,0,0.1,0.95,0.6,0.0,0.20425531914893616,0.05555555555555555,4
614,0.0,True,False,0,granite41_8b,0.9334578988608282,0,0,0,0.2,0.95,0.3,0.0,0.20425531914893616,0.0,6
615,1.0,True,True,0,granite41_8b,0.9693318729463307,0,0,0,0.3,0.85,0.3,0.0,0.09090909090909091,0.0,4
616,0.3333333333333333,True,True,0,gemma4_e4b,0.9445315661675435,0,0,0,0.85,0.92,0.95,0.04081632653061224,0.06593406593406594,0.15178571428571427,6
617,0.1111111111111111,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.95,0.9,0.23741007194244604,0.20425531914893616,0.15178571428571427,6
618,0.1,True,False,0,qwen35_9b,0.8385210803689065,0,0,0,1.0,0.95,1.0,0.5362318840579711,0.2079646017699115,0.42016806722689076,8
619,0.4,True,False,1,gemma4_e4b,0.927185960591133,1,0,1,0.95,0.95,0.95,0.23272727272727273,0.19480519480519481,0.19642857142857142,2
620,0.0,True,False,0,granite41_8b,0.9301060338298409,0,0,0,0.2,0.95,0.1,0.0,0.21030042918454936,0.0,1
621,0.2,True,False,0,gemma4_e4b,0.8440629815100154,0,0,0,0.95,0.95,1.0,0.22676579925650558,0.22746781115879827,0.4322033898305085,7
622,,False,True,0,granite41_8b,0.9694664744051911,0,0,0,0.2,0.92,0.3,0.0,0.09210526315789473,0.0,9
623,0.5,True,False,0,gemma4_e4b,0.927185960591133,0,0,0,0.95,0.95,0.95,0.23272727272727273,0.19480519480519481,0.19642857142857142,2
624,0.6666666666666666,True,False,0,gemma4_e4b,0.832572298325723,1,1,0,1.0,0.98,1.0,0.52,0.3712121212121212,0.45267489711934156,9
625,1.0,True,False,0,gemma4_e4b,0.8507925897631781,0,1,0,0.95,0.95,1.0,0.23880597014925373,0.2079646017699115,0.42016806722689076,8
626,1.0,True,False,1,gemma4_e4b,0.8444444444444444,1,0,1,0.95,0.95,1.0,0.21851851851851853,0.21030042918454936,0.41975308641975306,1
627,0.3333333333333333,True,True,0,qwen35_9b,0.987396658380066,0,0,0,0.75,0.1,0.3,0.04081632653061224,0.0,0.0,0
628,0.0,True,False,0,qwen35_9b,0.9291118077324974,0,0,0,0.95,0.92,0.7,0.23272727272727273,0.08974358974358974,0.08771929824561403,2
629,0.1111111111111111,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,0
630,0.3333333333333333,True,False,0,gemma4_e4b,0.8507925897631781,0,0,0,0.95,0.92,1.0,0.23880597014925373,0.10126582278481013,0.42016806722689076,8
631,0.0,True,False,0,granite41_8b,0.9334578988608282,0,0,0,0.5,0.95,0.3,0.0,0.20425531914893616,0.0,6
632,0.5,True,False,0,gemma4_e4b,0.8350017101812792,0,0,0,0.95,0.95,1.0,0.21323529411764705,0.20353982300884957,0.44081632653061226,3
633,0.14285714285714285,True,False,1,gemma4_e4b,0.8350017101812792,0,0,1,0.85,0.98,1.0,0.045454545454545456,0.3851851851851852,0.44081632653061226,3
634,0.0,True,False,1,gemma4_e4b,0.8395633248117184,0,0,1,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,0
635,0.0,True,False,0,granite41_8b,0.8841674535725528,0,0,0,0.95,0.98,0.95,0.23741007194244604,0.35555555555555557,0.15178571428571427,5
636,1.0,True,False,0,gemma4_e4b,0.8566964955256711,0,1,0,0.95,0.98,1.0,0.22743682310469315,0.3458646616541353,0.4066390041493776,4
637,1.0,True,False,0,qwen35_9b,0.929439780783785,0,0,0,0.95,0.95,0.95,0.22743682310469315,0.20425531914893616,0.15254237288135594,4
638,,False,False,1,granite41_8b,0.9306372670193306,0,1,0,0.3,0.95,0.1,0.0,0.20353982300884957,0.0,3
639,1.0,True,False,0,granite41_8b,0.9218079399141631,0,0,0,0.65,0.95,0.3,0.0392156862745098,0.22746781115879827,0.0,7
640,,False,True,0,gemma4_e4b,1.0,0,0,0,0.3,0.0,0.3,0.0,0.0,0.0,3
641,,False,False,0,granite41_8b,0.9301060338298409,0,0,0,0.3,0.95,0.3,0.0,0.21030042918454936,0.0,1
642,0.0,True,False,0,gemma4_e4b,0.8440629815100154,1,0,0,0.95,0.95,1.0,0.22676579925650558,0.22746781115879827,0.4322033898305085,7
643,0.0,True,False,1,gemma4_e4b,0.832572298325723,1,1,1,0.95,0.95,1.0,0.24621212121212122,0.2076271186440678,0.45267489711934156,9
644,0.0,True,False,0,granite41_8b,0.9310945911304793,0,0,0,0.85,0.95,0.9,0.05660377358490566,0.20425531914893616,0.1206896551724138,4
645,0.25,True,False,0,gemma4_e4b,0.8705493643343143,0,0,0,0.95,0.95,0.98,0.21323529411764705,0.20353982300884957,0.3458457281217572,3
646,0.0,True,True,1,granite41_8b,0.936744290192566,0,1,0,0.7,0.95,0.3,0.061224489795918366,0.19480519480519481,0.0,2
647,0.0,True,False,1,qwen35_9b,0.9266920741027574,1,0,1,0.95,0.95,0.95,0.23741007194244604,0.20425531914893616,0.15178571428571427,6
648,,False,False,0,granite41_8b,0.9306372670193306,0,0,0,0.3,0.95,0.6,0.0,0.20353982300884957,0.08888888888888889,3
649,,False,True,0,gemma4_e4b,0.9729304375196727,0,0,0,0.7,0.6,0.5,0.04081632653061224,0.06593406593406594,0.07407407407407407,0
650,,False,False,0,granite41_8b,0.9285121681415929,0,0,0,0.4,0.95,0.5,0.0,0.2079646017699115,0.08620689655172414,8
651,0.0,True,False,0,gemma4_e4b,0.8440629815100154,0,0,0,0.9,0.95,1.0,0.22676579925650558,0.22746781115879827,0.4322033898305085,7
652,0.5,True,True,0,granite41_8b,0.965015479876161,0,0,0,0.0,0.92,0.7,0.0,0.10526315789473684,0.09090909090909091,1
653,0.0,True,False,0,granite41_8b,0.8841674535725528,0,0,0,0.95,0.98,0.95,0.23741007194244604,0.35555555555555557,0.15178571428571427,6
654,,False,True,0,qwen35_9b,0.9350871459694989,0,0,0,0.9,0.2,0.1,0.21851851851851853,0.058823529411764705,0.0,1
655,0.5,True,True,0,gemma4_e4b,1.0,0,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0
656,0.4,True,False,0,gemma4_e4b,0.832572298325723,0,1,0,0.95,0.95,1.0,0.24621212121212122,0.2076271186440678,0.45267489711934156,9
657,0.5,True,False,1,qwen35_9b,0.839093137254902,1,0,0,1.0,0.98,1.0,0.5416666666666666,0.3230769230769231,0.41975308641975306,1
658,0.0,True,False,0,granite41_8b,0.9306372670193306,0,0,0,0.3,0.95,0.5,0.0,0.20353982300884957,0.0,3
659,0.0,True,True,0,gemma4_e4b,0.9445315661675435,0,0,0,0.85,0.0,0.9,0.04081632653061224,0.0,0.15178571428571427,0
660,0.3333333333333333,True,True,0,granite41_8b,0.9651898734177216,0,0,0,0.75,0.92,0.2,0.057692307692307696,0.10126582278481013,0.0,8
661,0.0,True,False,0,granite41_8b,0.8743003731343284,0,0,0,0.65,0.98,0.6,0.0392156862745098,0.3656716417910448,0.0851063829787234,7
662,0.5,True,False,0,qwen35_9b,0.84061004784689,0,0,0,1.0,0.95,1.0,0.5394736842105263,0.22746781115879827,0.4322033898305085,7
663,0.5,True,False,1,gemma4_e4b,0.8395633248117184,0,0,1,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,6
664,1.0,True,False,1,gemma4_e4b,0.8444444444444444,1,1,1,0.95,0.95,1.0,0.21851851851851853,0.21030042918454936,0.41975308641975306,1
665,1.0,True,False,0,granite41_8b,0.9334578988608282,0,0,0,0.85,0.95,0.95,0.04081632653061224,0.20425531914893616,0.15178571428571427,5
666,0.3333333333333333,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.9,0.95,0.8,0.23741007194244604,0.20425531914893616,0.07407407407407407,5
667,0.5,True,False,0,qwen35_9b,0.8383251315119633,0,0,0,1.0,0.0,0.95,0.5211267605633803,0.0,0.15254237288135594,4
668,0.6666666666666666,True,False,1,gemma4_e4b,0.8395633248117184,0,1,1,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,0
669,0.0,True,False,0,granite41_8b,0.9334578988608282,0,0,0,0.4,0.95,0.2,0.0,0.20425531914893616,0.0,5
670,0.0,True,True,0,granite41_8b,0.9785200635058992,0,0,0,0.7,0.92,0.1,0.04081632653061224,0.06593406593406594,0.0,6
671,0.0,True,False,1,gemma4_e4b,0.8566964955256711,1,1,1,0.95,0.95,1.0,0.22743682310469315,0.20425531914893616,0.4066390041493776,4
672,,False,False,0,gemma4_e4b,0.832572298325723,0,0,0,0.95,0.92,1.0,0.24621212121212122,0.09210526315789473,0.45267489711934156,9
673,0.0,True,False,1,qwen35_9b,0.8350095785440612,1,1,0,1.0,0.95,1.0,0.5416666666666666,0.19480519480519481,0.4251012145748988,2
674,1.0,True,False,0,granite41_8b,0.8769406392694064,0,0,0,0.95,0.98,0.95,0.24621212121212122,0.3712121212121212,0.1896551724137931,9
675,0.6666666666666666,True,False,0,qwen35_9b,0.8385210803689065,0,0,1,1.0,0.95,1.0,0.5362318840579711,0.2079646017699115,0.42016806722689076,8
676,0.5,True,False,0,granite41_8b,0.9311701880659392,0,0,0,0.7,0.95,0.9,0.06,0.2076271186440678,0.17543859649122806,9
677,0.3333333333333333,True,False,0,gemma4_e4b,0.8507925897631781,0,0,0,0.95,0.95,1.0,0.23880597014925373,0.2079646017699115,0.42016806722689076,8
678,1.0,True,False,0,gemma4_e4b,0.8566964955256711,0,0,0,0.95,0.98,1.0,0.22743682310469315,0.3458646616541353,0.4066390041493776,4
679,1.0,True,False,0,granite41_8b,0.8769406392694064,0,0,0,0.95,0.98,0.95,0.24621212121212122,0.3712121212121212,0.1896551724137931,9
680,1.0,True,False,1,qwen35_9b,0.8485255639629447,1,0,0,1.0,0.98,0.9,0.5316455696202531,0.3851851851851852,0.18181818181818182,3
681,,False,False,0,granite41_8b,0.9310945911304793,0,0,1,0.1,0.95,0.9,0.0,0.20425531914893616,0.1206896551724138,4
682,1.0,True,False,1,granite41_8b,0.8035714285714286,0,1,0,1.0,1.0,1.0,0.5394736842105263,0.5714285714285714,0.4322033898305085,7
683,0.6666666666666666,True,False,0,granite41_8b,0.79375,0,0,1,0.95,0.99,1.0,0.23880597014925373,0.6,0.42016806722689076,8
684,1.0,True,False,1,granite41_8b,0.8371104815864023,1,1,1,0.95,0.99,1.0,0.23741007194244604,0.5,0.43902439024390244,0
685,1.0,True,False,0,gemma4_e4b,0.8440629815100154,0,0,0,0.95,0.98,1.0,0.22676579925650558,0.3656716417910448,0.4322033898305085,7
686,0.0,True,False,0,qwen35_9b,0.9264736405147365,0,0,0,0.95,0.95,0.9,0.24621212121212122,0.2076271186440678,0.17543859649122806,9
687,,False,False,0,granite41_8b,0.9334578988608282,0,0,0,0.6,0.95,0.3,0.0,0.20425531914893616,0.0,6
688,1.0,True,False,0,qwen35_9b,0.8383251315119633,0,0,1,1.0,0.98,1.0,0.5211267605633803,0.3458646616541353,0.4066390041493776,4
689,1.0,True,False,0,gemma4_e4b,0.8395633248117184,0,1,0,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,0
690,1.0,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.95,0.8,0.23741007194244604,0.20425531914893616,0.07407407407407407,5
691,1.0,True,False,1,gemma4_e4b,0.8440629815100154,1,0,1,0.95,0.98,1.0,0.22676579925650558,0.3656716417910448,0.4322033898305085,7
692,1.0,True,False,1,qwen35_9b,0.8350095785440612,1,1,0,1.0,0.99,1.0,0.5416666666666666,0.5,0.4251012145748988,2
693,1.0,True,False,0,granite41_8b,0.7975903614457831,0,0,0,0.95,1.0,1.0,0.22743682310469315,0.6,0.4066390041493776,4
694,1.0,True,False,0,granite41_8b,0.7995399277029247,1,0,0,1.0,0.99,1.0,0.5316455696202531,0.5882352941176471,0.44081632653061226,3
695,1.0,True,False,1,gemma4_e4b,0.8395633248117184,0,0,1,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,6
696,1.0,True,False,0,qwen35_9b,0.8289181532807595,0,0,0,1.0,0.0,1.0,0.5540540540540541,0.0,0.43902439024390244,6
697,1.0,True,False,1,qwen35_9b,0.8385210803689065,1,1,1,1.0,0.98,1.0,0.5362318840579711,0.375,0.42016806722689076,8
698,0.5,True,False,1,gemma4_e4b,0.8395633248117184,1,0,1,0.95,0.95,1.0,0.23741007194244604,0.20425531914893616,0.43902439024390244,5
699,0.3333333333333333,True,True,0,gemma4_e4b,0.9445315661675435,0,1,0,0.85,0.92,0.9,0.04081632653061224,0.06593406593406594,0.15178571428571427,5
700,0.0,True,True,0,granite41_8b,0.936744290192566,0,0,0,0.6,0.95,0.9,0.0,0.19480519480519481,0.1509433962264151,2
701,,False,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,0
702,0.3333333333333333,True,False,0,granite41_8b,0.9301060338298409,0,0,0,0.95,0.95,0.95,0.21851851851851853,0.21030042918454936,0.16666666666666666,1
703,0.75,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.92,0.8,0.23741007194244604,0.06593406593406594,0.07407407407407407,6
704,0.5,True,False,0,granite41_8b,0.9301060338298409,0,0,0,0.95,0.95,0.9,0.21851851851851853,0.21030042918454936,0.16666666666666666,1
705,1.0,True,False,0,granite41_8b,0.9218079399141631,0,0,0,0.95,0.95,0.95,0.22676579925650558,0.22746781115879827,0.1864406779661017,7
706,0.5,True,False,0,gemma4_e4b,0.8395633248117184,0,0,0,0.95,0.98,1.0,0.23741007194244604,0.35555555555555557,0.43902439024390244,5
707,1.0,True,False,0,granite41_8b,0.9306372670193306,0,0,0,0.7,0.95,0.1,0.045454545454545456,0.20353982300884957,0.0,3
708,0.25,True,False,0,gemma4_e4b,0.8440629815100154,0,0,0,0.95,0.95,1.0,0.22676579925650558,0.22746781115879827,0.4322033898305085,7
709,0.6666666666666666,True,False,0,gemma4_e4b,0.8424193773558565,1,1,0,0.95,0.98,1.0,0.23272727272727273,0.35294117647058826,0.4251012145748988,2
710,1.0,True,False,0,qwen35_9b,0.9266920741027574,0,0,0,0.95,0.95,0.95,0.23741007194244604,0.20425531914893616,0.15178571428571427,0
711,0.0,True,False,0,gemma4_e4b,0.8444444444444444,0,0,0,0.2,0.95,1.0,0.0,0.21030042918454936,0.41975308641975306,1
712,0.0,True,True,0,granite41_8b,0.965015479876161,0,0,0,0.2,0.85,0.1,0.0,0.10526315789473684,0.0,1
713,0.0,True,False,0,granite41_8b,0.9310945911304793,0,0,0,0.3,0.95,0.7,0.0,0.20425531914893616,0.05555555555555555,4
714,0.6666666666666666,True,False,0,gemma4_e4b,0.8440629815100154,0,1,0,0.95,0.98,1.0,0.22676579925650558,0.3656716417910448,0.4322033898305085,7
715,1.0,True,False,0,granite41_8b,0.9301060338298409,0,0,0,0.3,0.95,0.8,0.0,0.21030042918454936,0.09090909090909091,1
